"crash_unit_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"752568","JC458936","2019-10-03T17:48:00","2","DRIVER",,"714920",,"VOLKSWAGEN","JETTA","IL","2015","NONE","PASSENGER","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752537","JC458912","2019-10-03T17:48:00","1","DRIVER",,"714875",,"VOLKSWAGEN","TIGUAN","IN","2012","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"false","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752538","JC458912","2019-10-03T17:48:00","2","DRIVER",,"714884",,"TOYOTA MOTOR COMPANY, LTD.","RAV4 (sport utility)","IL","2013","NONE","PASSENGER","NOT IN USE","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752556","JC458915","2019-10-03T17:40:00","1","DRIVER",,"714879",,"TOYOTA MOTOR COMPANY, LTD.","TACOMA","IL","2013","UNKNOWN","PICKUP","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752557","JC458915","2019-10-03T17:40:00","2","DRIVER",,"714889",,"DODGE","GRAND CARAVAN","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752642","JC459034","2019-10-03T17:38:00","1","DRIVER",,"714970",,"SUBARU","OUTBACK","IL","2010","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752643","JC459034","2019-10-03T17:38:00","2","DRIVER",,"714982",,"HONDA","CRV","IL","2016","NONE","PASSENGER","PERSONAL","E","TURNING LEFT","true",,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752666","JC459148","2019-10-03T17:30:00","1","DRIVER",,"714998",,"FORD","UNKNOWN","IL","2012","UNKNOWN","OTHER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752667","JC459148","2019-10-03T17:30:00","2","PARKED",,"714990",,"NISSAN","X-Terra","IL","2002","NONE","PASSENGER","NOT IN USE","E","PARKED",,,"0",,,,,,,,,,,,,"true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752569","JC458959","2019-10-03T17:30:00","1","DRIVER",,"714891",,"UNKNOWN","UNKNOWN","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752570","JC458959","2019-10-03T17:30:00","2","PARKED",,"714895",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2014","UNKNOWN","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752548","JC458928","2019-10-03T17:30:00","1","DRIVER",,"714869",,"FORD","UNKNOWN","IL","2019","NONE","TRUCK - SINGLE UNIT","OTHER","W","MERGING",,,"1",,,,,,,,,,,,"true",,,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752549","JC458928","2019-10-03T17:30:00","2","DRIVER","1","714876",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2015","NONE","PASSENGER","PERSONAL","W","MERGING",,,"2",,,,,,"true",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752558","JC458908","2019-10-03T17:30:00","1","DRIVER",,"714892",,"ACURA","ACURA","IL","1997","OTHER","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752559","JC458908","2019-10-03T17:30:00","2","DRIVER",,"714896",,"UNKNOWN","UNKNOWN",,,"NONE","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752552","JC458899","2019-10-03T17:30:00","1","DRIVER",,"714885",,"NEW FLYER","NEW FLYER","IL","2007","NONE","BUS OVER 15 PASS.","CTA","W","TURNING RIGHT",,,"1",,,,,,,,,,,"true",,,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752553","JC458899","2019-10-03T17:30:00","2","DRIVER",,"714900","true","CASCADE COACH CO.","CASCADE COACH CO.","IN","2015","NONE","TRACTOR W/ SEMI-TRAILER","COMMERCIAL - MULTI-UNIT","W","STRAIGHT AHEAD",,,"1",,,,,,,"true",,,,,,,,,,,"SIDE-RIGHT","8322","0080806",,,"DRIVER","3","JB HUNT","IN","NOBLESVILLE",,,,"N",,,"U",,"N","N",,,">102",,"53",,"70","5","TRACTOR/SEMI-TRAILER","OTHER","UNKNOWN","false","false",
"752484","JC458869","2019-10-03T17:21:00","1","DRIVER",,"714872",,"FORD","ECONOLINE E350","IL","2013","NONE","VAN/MINI-VAN","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752485","JC458869","2019-10-03T17:21:00","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752630","JC459086","2019-10-03T17:20:00","1","DRIVER",,"714958",,"MITSUBISHI","Outlander","IL","2004","NONE","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","W","MERGING",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752631","JC459086","2019-10-03T17:20:00","2","DRIVER",,"714961",,"FORD","MUSTANG","IL","2014","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752583","JC458965","2019-10-03T17:15:00","1","DRIVER",,"714907",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752584","JC458965","2019-10-03T17:15:00","2","PARKED",,"714913",,"SUBARU","OUTBACK","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752525","JC458943","2019-10-03T17:15:00","1","DRIVER",,"714845",,"NISSAN","NISSAN ALTIMA","IL","2015","NONE","PASSENGER","PERSONAL","E","TURNING LEFT",,,"1",,,,,,,,,,,,,,"true","true",,"true","TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752524","JC458943","2019-10-03T17:15:00","2","DRIVER",,"714841",,"CHEVROLET","IMPALA","IL","2014","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,"true","TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752535","JC458940","2019-10-03T17:15:00","1","DRIVER",,"714859",,"FORD","FUSION","IL",,"NONE","PASSENGER","PERSONAL","W","CHANGING LANES",,,"1",,,,,,,,,,,,,,,"true",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752536","JC458940","2019-10-03T17:15:00","2","DRIVER",,"714868",,"NISSAN","NISSAN ALTIMA","IL",,"NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,"true","true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752470","JC458858","2019-10-03T17:10:00","1","DRIVER",,"714792",,"VOLVO","XC90",,,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","CHANGING LANES",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752471","JC458858","2019-10-03T17:10:00","2","DRIVER",,"714801",,"DODGE","RAM 1500 PU",,,"UNKNOWN","PICKUP","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752518","JC458870","2019-10-03T17:05:00","1","DRIVER","3","714837",,"NISSAN","NISSAN ALTIMA","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"4",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752519","JC458870","2019-10-03T17:05:00","2","DRIVER",,"714850",,"HYUNDAI","GENESIS","AL","2011","NONE","PASSENGER","PERSONAL","E","TURNING LEFT",,,"1",,,,,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752520","JC458826","2019-10-03T17:04:00","1","DRIVER","5","714846",,"UNKNOWN","UNKNOWN","IL","2008","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"6",,,,,,"true","true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752521","JC458826","2019-10-03T17:04:00","2","PARKED",,"714867",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2011","UNKNOWN","PASSENGER","NOT IN USE","W","PARKED",,,"0",,,,,,,,,,,,,"true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752490","JC458844","2019-10-03T17:03:00","1","DRIVER",,"714821",,"MERCEDES-BENZ","UNKNOWN","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752491","JC458844","2019-10-03T17:03:00","2","DRIVER",,"714832",,"CHEVROLET","CHEVROLET","IL","2013","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752950","JC459711","2019-10-03T17:00:00","1","DRIVER",,"715252",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752951","JC459711","2019-10-03T17:00:00","2","PARKED",,"715254",,"MAZDA","UNKNOWN","IL","2006","UNKNOWN","PASSENGER","NOT IN USE","E","PARKED",,,"0",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752622","JC459069","2019-10-03T17:00:00","1","DRIVER","1","714946",,"TOYOTA MOTOR COMPANY, LTD.","Sienna (van)","IL","2000","NONE","VAN/MINI-VAN","PERSONAL","S","BACKING",,,"2",,,,,,,,,"true",,,,,,,,"false","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752623","JC459069","2019-10-03T17:00:00","2","DRIVER","2","714952",,"DODGE","CHALLENGER","IL",,"NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"3",,,,,,,,,,,,"true",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752563","JC458968","2019-10-03T17:00:00","1","DRIVER",,"714882",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL",,"NONE","PASSENGER","PERSONAL","N","TURNING LEFT",,,"1",,,,,"true",,,,,,,,,,,,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752564","JC458968","2019-10-03T17:00:00","2","DRIVER",,"714890",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL",,"NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752500","JC458892","2019-10-03T16:58:00","1","DRIVER",,"714823",,"HONDA","CIVIC","IL","1999","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752501","JC458892","2019-10-03T16:58:00","2","DRIVER",,"714830",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2019","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752506","JC458847","2019-10-03T16:57:00","1","DRIVER",,"714851",,"CHEVROLET","BLAZER","IL","2019","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752507","JC458847","2019-10-03T16:57:00","2","DRIVER","1","714874",,"KIA MOTORS CORP","Rio","IL","2017","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,,,,"true","true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752514","JC458861","2019-10-03T16:53:00","1","DRIVER",,"714840",,"FORD","UNKNOWN","IL","2012","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","TAXI/FOR HIRE","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,,"true","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752515","JC458861","2019-10-03T16:53:00","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752522","JC458907","2019-10-03T16:50:00","1","DRIVER",,"714853",,"CHEVROLET","EQUINOX","IL",,"NONE","PASSENGER","PERSONAL","E","TURNING LEFT",,,"1",,,,,,,,,,,"true",,,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752523","JC458907","2019-10-03T16:50:00","2","DRIVER",,"714843",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2017","NONE","PASSENGER","TAXI/FOR HIRE","E","TURNING LEFT",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752460","JC458832","2019-10-03T16:50:00","1","DRIVER",,"714784",,"NISSAN","ROGUE","IL","2013","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752461","JC458832","2019-10-03T16:50:00","2","DRIVER",,"714795",,"FORD","TAURUS","IL","2012","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752496","JC458867","2019-10-03T16:45:00","1","DRIVER",,"714822",,"TOYOTA MOTOR COMPANY, LTD.","TOYOTA","IL","2007","NONE","PASSENGER","PERSONAL","S","CHANGING LANES",,,"1",,,,,,,,,,,"true",,,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752497","JC458867","2019-10-03T16:45:00","2","DRIVER",,"714833",,"HONDA","Odyssey (minivan)","IN","2015","NONE","VAN/MINI-VAN","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,"true","true","true",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752478","JC458865","2019-10-03T16:45:00","1","DRIVER",,"714811",,"AUDI","UNKNOWN","IL","2015","UNKNOWN","PASSENGER","PERSONAL","SW","TURNING RIGHT",,,"1",,,,,"false",,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752479","JC458865","2019-10-03T16:45:00","2","DRIVER",,"714818",,"AUDI","A6","IL","2018","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752492","JC458840","2019-10-03T16:45:00","1","DRIVER","3","714836",,"CHRYSLER","200","IL","2013","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"4",,"PERSONAL TOW",,,"true",,,,,,,,,,"true","true",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752493","JC458840","2019-10-03T16:45:00","2","DRIVER",,"714858",,"NISSAN","ALTRA-EV","IN","2014","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","true",,"1",,"PERSONAL TOW",,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752494","JC458879","2019-10-03T16:40:00","1","DRIVER",,"714819",,"DODGE","DURANGO","IL","2000","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752495","JC458879","2019-10-03T16:40:00","2","DRIVER",,"714826",,"SUBARU","TRIBECA","IL","2007","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752476","JC458853","2019-10-03T16:40:00","1","DRIVER",,"714808",,"CHEVROLET","Express (full-size van)","IL","2016","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","SW","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752477","JC458853","2019-10-03T16:40:00","2","DRIVER",,"714825",,"HONDA","CIVIC","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","TURNING RIGHT",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752541","JC458812","2019-10-03T16:40:00","1","DRIVER",,"714864",,"FORD","ESCAPE (SUV)","IL","2014","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752542","JC458812","2019-10-03T16:40:00","2","DRIVER","1","714878",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2005","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","true",,"2",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752543","JC458812","2019-10-03T16:40:00","3","DRIVER",,"714883",,"CHEVROLET","UPLANDER","IL","2008","UNKNOWN","VAN/MINI-VAN","OTHER","E","STARTING IN TRAFFIC",,,"1",,,,,,,,,,,,,"true","true",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752453","JC458835","2019-10-03T16:35:00","1","DRIVER",,"714774",,"PORSCHE","UNKNOWN","IL","2018","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752454","JC458835","2019-10-03T16:35:00","2","PARKED",,"714777",,"HONDA","CIVIC","IL","2019","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,"true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752486","JC458804","2019-10-03T16:35:00","1","DRIVER",,"714812",,"UNKNOWN","UNKNOWN","XX",,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752487","JC458804","2019-10-03T16:35:00","2","DRIVER",,"714815",,"KIA MOTORS CORP","SOUL","IL",,"NONE","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD","true",,"1",,"STATEFARM",,,,,,,,,,,"true","true","true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"753122","JC460050","2019-10-03T16:30:00","1","DRIVER",,"715431",,"MERCEDES-BENZ","UNKNOWN","IL","2019","NONE","VAN/MINI-VAN","OTHER","UNKNOWN","LEAVING TRAFFIC LANE TO PARK",,,"1",,,,"true",,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"753123","JC460050","2019-10-03T16:30:00","2","PARKED","1","715436",,"MERCEDES-BENZ","UNKNOWN","TX",,"NONE","PASSENGER","UNKNOWN/NA","UNKNOWN","PARKED",,,"1",,,,,,,,,,,,,,,"true",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752632","JC459091","2019-10-03T16:30:00","1","DRIVER",,"714957",,"UNKNOWN","UNKNOWN","TX",,"UNKNOWN","BUS OVER 15 PASS.","OTHER","W","LEAVING TRAFFIC LANE TO PARK",,,"1",,,,,,,,,,,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752633","JC459091","2019-10-03T16:30:00","2","PARKED",,"714960",,"FORD","FORD-TRUCK,VAN,SUV, ETC","IL",,"UNKNOWN","VAN/MINI-VAN","NOT IN USE","W","PARKED",,,"0",,,,,,,,,,,,,,,,,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752502","JC458837","2019-10-03T16:30:00","1","DRIVER",,"714834",,"HYUNDAI","Santa Fe","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752503","JC458837","2019-10-03T16:30:00","2","DRIVER","2","714847",,"FORD","RANGER","WI",,"UNKNOWN","UNKNOWN/NA","PERSONAL","S","STRAIGHT AHEAD",,,"3",,,,,,,,,,,,"true","true","true","true",,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752504","JC458837","2019-10-03T16:30:00","3","PARKED",,"714862",,"CHEVROLET","CAVALIER","IN",,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","PARKED",,,"0",,,,,,,,,"true","true",,,,,,"true",,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752505","JC458837","2019-10-03T16:30:00","4","PARKED",,"714877",,"TOYOTA MOTOR COMPANY, LTD.","RAV4 (sport utility)","IL","2003","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","W","PARKED",,,"0",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752544","JC458818","2019-10-03T16:30:00","1","DRIVER",,"714871",,"JAGUAR","JAGUAR","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","N","PASSING/OVERTAKING",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752545","JC458818","2019-10-03T16:30:00","2","PARKED","1","714886",,"VOLKSWAGEN","ROUTAN","IL","2014","NONE","PASSENGER","PERSONAL","N","PARKED",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752433","JC458800","2019-10-03T16:30:00","1","DRIVER",,"714759",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752434","JC458800","2019-10-03T16:30:00","2","PARKED",,"714762",,"KIA MOTORS CORP","FORTE","IL","2016","UNKNOWN","UNKNOWN/NA","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752529","JC458933","2019-10-03T16:15:00","1","DRIVER",,"714857",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA",,,"UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752530","JC458933","2019-10-03T16:15:00","2","DRIVER",,"714865",,"CHEVROLET","IMPALA","IL",,"UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true","true",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
